id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,status
218,2020-10-29 19:07:19.212846,,,,,,f,,{},participant,b23ba638f922f73b29c38d1f2b73a7ee,mturk,218,36DSNE9QZ75V93SMYM14CG5Q7W7JO4,218:36DSNE9QZ75V93SMYM14CG5Q7W7JO4,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:17:36.089263,3,,bad_data
272,2020-10-29 19:21:57.792959,,,,,,f,,{},participant,5a28f00b425f4d5343f95a28aaa0efdf,mturk,272,3RWE2M8QWJH6PCROBZRLFMQPIDZN0P,272:3RWE2M8QWJH6PCROBZRLFMQPIDZN0P,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:33:06.465702,3,,bad_data
201,2020-10-29 19:04:54.047095,,,,,,f,,{},participant,52cd023685302cda8907ce5babaefd1d,mturk,201,31QNSG6A5T0Z4G44QWNBC4AH1WZ87F,201:31QNSG6A5T0Z4G44QWNBC4AH1WZ87F,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:28:00.910989,,,abandoned
171,2020-10-29 18:59:18.813738,,,,,,f,,{},participant,17d67bb43cb1191b843beb36825e66ce,mturk,171,3AMYWKA6YDTJL8DFE37F3C0LLQL6OJ,171:3AMYWKA6YDTJL8DFE37F3C0LLQL6OJ,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:05:20.246422,3,,bad_data
302,2020-10-29 19:26:45.757291,,,,,,f,,{},participant,01e68efe553329a1436b6c46dbf5bd1d,mturk,302,3TXD01ZLD6O0JQTYR1Q95K8W7L64UC,302:3TXD01ZLD6O0JQTYR1Q95K8W7L64UC,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:28:56.043262,,,returned
227,2020-10-29 19:09:30.412931,,,,,,f,,{},participant,8146e4a2d7171a58b79702907a8061c3,mturk,227,3KRVW3HTZPS083Q080V5CD788F5MS8,227:3KRVW3HTZPS083Q080V5CD788F5MS8,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:28:04.858855,3,,bad_data
172,2020-10-29 18:59:40.175922,,,,,,f,,{},participant,92a49090bb83b4d7ff86a29d83d0f694,mturk,172,3VHP9MDGRPREVC9NPR1S2IJHPB3FCW,172:3VHP9MDGRPREVC9NPR1S2IJHPB3FCW,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:01:37.919133,,,returned
177,2020-10-29 19:00:48.726394,,,,,,f,,{},participant,2816bdc47cf9c11231eebe5562ff8c33,mturk,177,3HPZF4IVNO0KV3QIUHTGR3QXVMUYCD,177:3HPZF4IVNO0KV3QIUHTGR3QXVMUYCD,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:26:36.505877,3,2,approved
280,2020-10-29 19:22:48.53719,,,,,,f,,{},participant,92a2329a814ac02d1296e46dbfde5fb8,mturk,280,3RRCEFRB7OJLNRKSRA9E0UG8I0W4BS,280:3RRCEFRB7OJLNRKSRA9E0UG8I0W4BS,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:33:46.687522,,,abandoned
141,2020-10-29 18:54:23.008549,,,,,,f,,{},participant,29f30c95a549ac517646e2dc9e105033,mturk,141,36TFCYNS46HMC6BOBDLFJGG4685XHF,141:36TFCYNS46HMC6BOBDLFJGG4685XHF,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 18:58:04.335687,3,,bad_data
159,2020-10-29 18:56:21.396026,,,,,,f,,{},participant,39efd0501763736aa3772f50f1bbd470,mturk,159,3D4CH1LGEC0IBEYFORXJIDILK51G9G,159:3D4CH1LGEC0IBEYFORXJIDILK51G9G,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:03:20.233118,3,,bad_data
121,2020-10-29 18:52:32.389617,,,,,,f,,{},participant,4f68636acabe114302aa597a326edddf,mturk,121,3Z4GS9HPNXHV42ZLGRV5Y4EMQCT77R,121:3Z4GS9HPNXHV42ZLGRV5Y4EMQCT77R,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 18:58:05.308019,3,,bad_data
220,2020-10-29 19:07:38.392496,,,,,,f,,{},participant,cee25dbfd1ca695ee10382f0ae923339,mturk,220,3GS6S824SS4ZX2S946K6MHZTJIBWNX,220:3GS6S824SS4ZX2S946K6MHZTJIBWNX,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:37:06.47674,3,0,approved
273,2020-10-29 19:21:57.955261,,,,,,f,,{},participant,f113823b7568434aa38e76c277db038f,mturk,273,3HL8HNGX478CXE2KD7R10SI9JQ89FH,273:3HL8HNGX478CXE2KD7R10SI9JQ89FH,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:38:46.510043,3,,bad_data
108,2020-10-29 18:50:45.484947,,,,,,f,,{},participant,e8c8a4a7894ffe0cee7515e36386d5b7,mturk,108,3Z7EFSHGNBLVVY08PL7E8PJOTG0CXL,108:3Z7EFSHGNBLVVY08PL7E8PJOTG0CXL,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 18:58:56.258601,3,,bad_data
249,2020-10-29 19:14:29.272724,,,,,,f,,{},participant,e739eb563930b966370dd33d413bbb07,mturk,249,3SUWZRL0M0KX9H0QKP4JY067HOF6EF,249:3SUWZRL0M0KX9H0QKP4JY067HOF6EF,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:15:34.287614,,,returned
164,2020-10-29 18:57:42.728389,,,,,,f,,{},participant,68ea44cef36320d40010353af3f82238,mturk,164,3C6FJU71TS0GHX7IG8EGL9C32M1YUN,164:3C6FJU71TS0GHX7IG8EGL9C32M1YUN,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 18:59:30.553402,,,returned
173,2020-10-29 18:59:57.705792,,,,,,f,,{},participant,b2734163d85778dbcbdac54a9af3b6b0,mturk,173,336KAV9KYSZ7XLYGXO4AFQHBJVIY25,173:336KAV9KYSZ7XLYGXO4AFQHBJVIY25,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:23:06.3309,3,,bad_data
170,2020-10-29 18:59:12.430009,,,,,,f,,{},participant,31d72c01a0d259af698d2b8924d5f827,mturk,170,3LBXNTKX0T2TX0T5D1XN6ZIGNVW9X0,170:3LBXNTKX0T2TX0T5D1XN6ZIGNVW9X0,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 18:59:35.025644,,,returned
197,2020-10-29 19:04:41.847744,,,,,,f,,{},participant,36bf8062ec81212da8678bc742d292e6,mturk,197,3K772S5NPAID66K7G8VNVRVXQ2VHER,197:3K772S5NPAID66K7G8VNVRVXQ2VHER,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:32:06.44307,3,1.4,approved
16,2020-10-29 18:43:15.440377,,,,,,f,,{},participant,b568c6cdf58fe5e7ab3b6b90374d05c8,mturk,16,3JJVG1YBED43JAOS5FSO5MMMIWP5BW,16:3JJVG1YBED43JAOS5FSO5MMMIWP5BW,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:00:02.250083,3,,bad_data
145,2020-10-29 18:54:42.875312,,,,,,f,,{},participant,e833700907b369111e8f690a58390cb3,mturk,145,3Z7EFSHGNBLVVY08PL7E8PJOTGYXC4,145:3Z7EFSHGNBLVVY08PL7E8PJOTGYXC4,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:00:07.808205,,,returned
251,2020-10-29 19:14:48.896698,,,,,,f,,{},participant,5e84861e350fa00113ae666ed44bea16,mturk,251,3P59JYT76NRBGZZMNIHB79PW4T32TN,251:3P59JYT76NRBGZZMNIHB79PW4T32TN,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:18:06.793984,3,,bad_data
202,2020-10-29 19:04:56.032943,,,,,,f,,{},participant,98149ad64c61d2a8f63fbf3cd3b26f19,mturk,202,3XIQGXAUMEFPJH5CY4Z3S3RAS5D7XR,202:3XIQGXAUMEFPJH5CY4Z3S3RAS5D7XR,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:33:55.308687,3,1.4,approved
160,2020-10-29 18:57:09.793717,,,,,,f,,{},participant,965b0d0034595faa1993623ccf966467,mturk,160,3V0Z7YWSI07QTR3BSDHQ8RDH1EFV2S,160:3V0Z7YWSI07QTR3BSDHQ8RDH1EFV2S,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:26:06.511342,3,1.6,approved
174,2020-10-29 19:00:05.551676,,,,,,f,,{},participant,2b89e36fb4bb50ce1e2b7e274d56b044,mturk,174,3O6CYIULEF8CSSCI17WS0CRNRE1WUM,174:3O6CYIULEF8CSSCI17WS0CRNRE1WUM,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:26:36.586911,3,1,approved
175,2020-10-29 19:00:13.546419,,,,,,f,,{},participant,9105dc164f9afa16c0172935ed92f43d,mturk,175,36U2A8VAG362E126MUAEFM350V3YKQ,175:36U2A8VAG362E126MUAEFM350V3YKQ,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:26:40.407427,3,0.8,approved
176,2020-10-29 19:00:33.972596,,,,,,f,,{},participant,ffc29509476fda6be9920eb1d2946282,mturk,176,37Q970SNZGF3CE4BFEC7SLJ5A481SD,176:37Q970SNZGF3CE4BFEC7SLJ5A481SD,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:27:06.391794,3,0,approved
162,2020-10-29 18:57:16.581938,,,,,,f,,{},participant,66191d0411bc3acd25da17aad8dc72f2,mturk,162,34MAJL3QP6UGKWGFCHU8IBIWU8I34Z,162:34MAJL3QP6UGKWGFCHU8IBIWU8I34Z,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:27:20.070614,3,0.4,approved
163,2020-10-29 18:57:35.46644,,,,,,f,,{},participant,53ae988fdb930c04a4a1df5f573050d9,mturk,163,3YGXWBAF72O4XWCY5A59BEMQ0LW4CZ,163:3YGXWBAF72O4XWCY5A59BEMQ0LW4CZ,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:27:46.458971,3,0.8,approved
