id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,origin_id,destination_id,network_id
551,2020-10-29 18:48:08.652139,,,,,,t,2020-10-29 18:52:27.605543,{},114,92,6
552,2020-10-29 18:48:08.65742,,,,,,t,2020-10-29 18:52:27.611548,{},92,114,6
1203,2020-10-29 18:52:15.991191,,,,,,t,2020-10-29 18:52:28.052498,{},175,174,12
1204,2020-10-29 18:52:15.997788,,,,,,t,2020-10-29 18:52:28.055703,{},174,175,12
945,2020-10-29 18:50:08.371451,,,,,,t,2020-10-29 18:53:18.191863,{},151,128,8
946,2020-10-29 18:50:08.376588,,,,,,t,2020-10-29 18:53:18.196153,{},128,151,8
1313,2020-10-29 18:53:42.811913,,,,,,f,,{},25,185,13
1314,2020-10-29 18:53:42.817088,,,,,,f,,{},26,185,13
1902,2020-10-29 19:01:22.490326,,,,,,f,,{},234,238,17
1905,2020-10-29 19:01:22.523252,,,,,,f,,{},238,235,17
1906,2020-10-29 19:01:22.53665,,,,,,f,,{},235,238,17
1907,2020-10-29 19:01:22.546492,,,,,,t,2020-10-29 19:02:36.146177,{},238,236,17
1617,2020-10-29 18:56:13.51853,,,,,,t,2020-10-29 19:03:19.907394,{},31,213,16
937,2020-10-29 18:50:08.329748,,,,,,t,2020-10-29 19:04:34.807672,{},151,136,8
938,2020-10-29 18:50:08.33478,,,,,,t,2020-10-29 19:04:34.8153,{},136,151,8
1562,2020-10-29 18:55:59.423992,,,,,,t,2020-10-29 19:05:10.059698,{},199,209,14
157,2020-10-29 18:43:40.407356,,,,,,t,2020-10-29 19:08:04.353562,{},79,76,4
1645,2020-10-29 18:56:24.009587,,,,,,t,2020-10-29 19:08:50.222429,{},216,205,15
1201,2020-10-29 18:52:15.977646,,,,,,t,2020-10-29 19:09:32.965406,{},23,175,12
1202,2020-10-29 18:52:15.984573,,,,,,t,2020-10-29 19:09:32.97575,{},24,175,12
1457,2020-10-29 18:54:47.710166,,,,,,t,2020-10-29 18:55:36.198894,{},198,196,13
1458,2020-10-29 18:54:47.72224,,,,,,t,2020-10-29 18:55:36.205046,{},196,198,13
1437,2020-10-29 18:54:34.178376,,,,,,t,2020-10-29 18:55:36.273268,{},196,187,13
1438,2020-10-29 18:54:34.189777,,,,,,t,2020-10-29 18:55:36.278743,{},187,196,13
1439,2020-10-29 18:54:34.201153,,,,,,t,2020-10-29 18:55:36.28351,{},196,195,13
1440,2020-10-29 18:54:34.211674,,,,,,t,2020-10-29 18:55:36.288254,{},195,196,13
1565,2020-10-29 18:55:59.462117,,,,,,f,,{},209,197,14
1566,2020-10-29 18:55:59.475988,,,,,,f,,{},197,209,14
1567,2020-10-29 18:55:59.486719,,,,,,f,,{},209,203,14
1568,2020-10-29 18:55:59.497353,,,,,,f,,{},203,209,14
879,2020-10-29 18:50:03.946023,,,,,,t,2020-10-29 18:58:23.359161,{},146,138,9
159,2020-10-29 18:43:40.419834,,,,,,t,2020-10-29 18:59:05.859665,{},79,78,4
160,2020-10-29 18:43:40.425868,,,,,,t,2020-10-29 18:59:05.866905,{},78,79,4
238,2020-10-29 18:43:58.704394,,,,,,t,2020-10-29 19:00:42.828456,{},82,85,4
245,2020-10-29 18:43:59.117699,,,,,,t,2020-10-29 19:00:42.836318,{},86,85,4
246,2020-10-29 18:43:59.125592,,,,,,t,2020-10-29 19:00:42.844735,{},85,86,4
2421,2020-10-29 19:10:08.844927,,,,,,f,,{},287,280,20
2422,2020-10-29 19:10:08.857288,,,,,,f,,{},280,287,20
2423,2020-10-29 19:10:08.86617,,,,,,f,,{},287,270,20
2821,2020-10-29 19:22:06.957157,,,,,,t,2020-10-29 19:32:24.13797,{},324,323,24
1910,2020-10-29 19:01:22.57947,,,,,,t,2020-10-29 19:02:01.167611,{},227,238,17
1107,2020-10-29 18:51:16.838544,,,,,,t,2020-10-29 19:02:44.527405,{},166,163,11
1463,2020-10-29 18:54:53.017125,,,,,,t,2020-10-29 19:05:10.067346,{},27,199,14
1464,2020-10-29 18:54:53.036413,,,,,,t,2020-10-29 19:05:10.076192,{},28,199,14
1465,2020-10-29 18:54:53.04808,,,,,,t,2020-10-29 19:05:10.119051,{},199,197,14
161,2020-10-29 18:43:45.541166,,,,,,t,2020-10-29 18:47:35.990932,{},7,80,4
162,2020-10-29 18:43:45.546476,,,,,,t,2020-10-29 18:47:35.99631,{},8,80,4
163,2020-10-29 18:43:45.551575,,,,,,t,2020-10-29 18:47:36.015827,{},80,73,4
164,2020-10-29 18:43:45.557023,,,,,,t,2020-10-29 18:47:36.020538,{},73,80,4
165,2020-10-29 18:43:45.562076,,,,,,t,2020-10-29 18:47:36.025206,{},80,75,4
166,2020-10-29 18:43:45.567183,,,,,,t,2020-10-29 18:47:36.029859,{},75,80,4
167,2020-10-29 18:43:45.572176,,,,,,t,2020-10-29 18:47:36.034729,{},80,76,4
168,2020-10-29 18:43:45.577216,,,,,,t,2020-10-29 18:47:36.039395,{},76,80,4
169,2020-10-29 18:43:45.582308,,,,,,t,2020-10-29 18:47:36.044088,{},80,78,4
170,2020-10-29 18:43:45.587467,,,,,,t,2020-10-29 18:47:36.049035,{},78,80,4
171,2020-10-29 18:43:45.595459,,,,,,t,2020-10-29 18:47:36.054865,{},80,79,4
172,2020-10-29 18:43:45.603021,,,,,,t,2020-10-29 18:47:36.060496,{},79,80,4
1466,2020-10-29 18:54:53.058069,,,,,,t,2020-10-29 19:05:10.12478,{},197,199,14
1467,2020-10-29 18:54:53.069933,,,,,,t,2020-10-29 19:05:10.131127,{},199,194,14
1071,2020-10-29 18:50:41.845635,,,,,,f,,{},21,163,11
1072,2020-10-29 18:50:41.854425,,,,,,f,,{},22,163,11
955,2020-10-29 18:50:12.813848,,,,,,t,2020-10-29 18:50:59.312497,{},153,150,9
956,2020-10-29 18:50:12.819586,,,,,,t,2020-10-29 18:50:59.31713,{},150,153,9
2424,2020-10-29 19:10:08.875955,,,,,,f,,{},270,287,20
1323,2020-10-29 18:53:49.891895,,,,,,t,2020-10-29 19:11:27.663064,{},186,184,12
1205,2020-10-29 18:52:35.131443,,,,,,t,2020-10-29 19:13:34.61354,{},23,176,12
949,2020-10-29 18:50:12.778226,,,,,,t,2020-10-29 18:51:34.219266,{},17,153,9
950,2020-10-29 18:50:12.784393,,,,,,t,2020-10-29 18:51:34.224181,{},18,153,9
951,2020-10-29 18:50:12.790141,,,,,,t,2020-10-29 18:51:34.232304,{},153,140,9
952,2020-10-29 18:50:12.795995,,,,,,t,2020-10-29 18:51:34.237052,{},140,153,9
953,2020-10-29 18:50:12.80218,,,,,,t,2020-10-29 18:51:34.241627,{},153,145,9
954,2020-10-29 18:50:12.808095,,,,,,t,2020-10-29 18:51:34.246263,{},145,153,9
957,2020-10-29 18:50:12.825293,,,,,,t,2020-10-29 18:51:34.250947,{},153,146,9
958,2020-10-29 18:50:12.831,,,,,,t,2020-10-29 18:51:34.255963,{},146,153,9
959,2020-10-29 18:50:12.836768,,,,,,t,2020-10-29 18:51:34.260699,{},153,141,9
960,2020-10-29 18:50:12.842526,,,,,,t,2020-10-29 18:51:34.265439,{},141,153,9
961,2020-10-29 18:50:12.848253,,,,,,t,2020-10-29 18:51:34.270188,{},153,138,9
962,2020-10-29 18:50:12.853767,,,,,,t,2020-10-29 18:51:34.27493,{},138,153,9
1117,2020-10-29 18:51:35.746002,,,,,,f,,{},168,163,11
1118,2020-10-29 18:51:35.753204,,,,,,f,,{},163,168,11
1119,2020-10-29 18:51:35.759822,,,,,,f,,{},21,168,11
1120,2020-10-29 18:51:35.766128,,,,,,f,,{},22,168,11
1325,2020-10-29 18:53:49.905094,,,,,,t,2020-10-29 19:20:03.613876,{},186,178,12
1326,2020-10-29 18:53:49.911953,,,,,,t,2020-10-29 19:20:03.718069,{},178,186,12
1123,2020-10-29 18:51:35.784908,,,,,,f,,{},168,167,11
1124,2020-10-29 18:51:35.791227,,,,,,f,,{},167,168,11
2822,2020-10-29 19:22:06.967763,,,,,,t,2020-10-29 19:32:24.148744,{},323,324,24
2823,2020-10-29 19:22:06.978088,,,,,,t,2020-10-29 19:32:24.154626,{},324,316,24
1329,2020-10-29 18:53:49.935952,,,,,,t,2020-10-29 19:20:03.725305,{},186,177,12
2824,2020-10-29 19:22:06.987994,,,,,,t,2020-10-29 19:32:24.160195,{},316,324,24
1521,2020-10-29 18:55:44.250145,,,,,,t,2020-10-29 19:08:50.231154,{},29,205,15
1522,2020-10-29 18:55:44.25699,,,,,,t,2020-10-29 19:08:50.24005,{},30,205,15
1575,2020-10-29 18:55:59.678714,,,,,,t,2020-10-29 19:08:50.303921,{},210,205,15
1576,2020-10-29 18:55:59.686035,,,,,,t,2020-10-29 19:08:50.310472,{},205,210,15
1207,2020-10-29 18:52:35.1506,,,,,,t,2020-10-29 19:09:33.031432,{},176,175,12
1208,2020-10-29 18:52:35.159694,,,,,,t,2020-10-29 19:09:33.045806,{},175,176,12
1441,2020-10-29 18:54:41.525974,,,,,,f,,{},27,197,14
1442,2020-10-29 18:54:41.543995,,,,,,f,,{},28,197,14
1443,2020-10-29 18:54:41.563823,,,,,,f,,{},197,194,14
1444,2020-10-29 18:54:41.576515,,,,,,f,,{},194,197,14
1425,2020-10-29 18:54:34.07967,,,,,,t,2020-10-29 18:55:36.211199,{},25,196,13
1426,2020-10-29 18:54:34.086434,,,,,,t,2020-10-29 18:55:36.216861,{},26,196,13
1427,2020-10-29 18:54:34.093007,,,,,,t,2020-10-29 18:55:36.223736,{},196,191,13
1428,2020-10-29 18:54:34.099677,,,,,,t,2020-10-29 18:55:36.228387,{},191,196,13
1429,2020-10-29 18:54:34.106267,,,,,,t,2020-10-29 18:55:36.233011,{},196,185,13
1430,2020-10-29 18:54:34.112907,,,,,,t,2020-10-29 18:55:36.237608,{},185,196,13
1431,2020-10-29 18:54:34.11949,,,,,,t,2020-10-29 18:55:36.242407,{},196,192,13
1432,2020-10-29 18:54:34.128419,,,,,,t,2020-10-29 18:55:36.247231,{},192,196,13
1433,2020-10-29 18:54:34.137255,,,,,,t,2020-10-29 18:55:36.251846,{},196,188,13
1434,2020-10-29 18:54:34.145604,,,,,,t,2020-10-29 18:55:36.256714,{},188,196,13
1435,2020-10-29 18:54:34.159092,,,,,,t,2020-10-29 18:55:36.262423,{},196,189,13
1436,2020-10-29 18:54:34.171099,,,,,,t,2020-10-29 18:55:36.267798,{},189,196,13
1569,2020-10-29 18:55:59.637686,,,,,,f,,{},29,210,15
1570,2020-10-29 18:55:59.644724,,,,,,f,,{},30,210,15
1571,2020-10-29 18:55:59.651498,,,,,,f,,{},210,207,15
1572,2020-10-29 18:55:59.65859,,,,,,f,,{},207,210,15
1573,2020-10-29 18:55:59.665307,,,,,,f,,{},210,208,15
1574,2020-10-29 18:55:59.672107,,,,,,f,,{},208,210,15
1619,2020-10-29 18:56:15.435262,,,,,,f,,{},29,214,15
1523,2020-10-29 18:55:44.263619,,,,,,t,2020-10-29 18:58:43.684598,{},205,202,15
1524,2020-10-29 18:55:44.27009,,,,,,t,2020-10-29 18:58:43.690224,{},202,205,15
1577,2020-10-29 18:55:59.694493,,,,,,t,2020-10-29 18:58:43.698903,{},210,202,15
1578,2020-10-29 18:55:59.710711,,,,,,t,2020-10-29 18:58:43.706275,{},202,210,15
183,2020-10-29 18:43:49.401501,,,,,,f,,{},7,82,4
184,2020-10-29 18:43:49.4071,,,,,,f,,{},8,82,4
199,2020-10-29 18:43:52.38362,,,,,,t,2020-10-29 18:57:09.1553,{},83,71,1
200,2020-10-29 18:43:52.38889,,,,,,t,2020-10-29 18:57:09.162256,{},71,83,1
187,2020-10-29 18:43:49.423358,,,,,,f,,{},82,73,4
188,2020-10-29 18:43:49.428793,,,,,,f,,{},73,82,4
189,2020-10-29 18:43:49.433969,,,,,,f,,{},82,75,4
190,2020-10-29 18:43:49.439211,,,,,,f,,{},75,82,4
223,2020-10-29 18:43:58.604404,,,,,,t,2020-10-29 19:00:42.656825,{},7,85,4
224,2020-10-29 18:43:58.61213,,,,,,t,2020-10-29 19:00:42.665977,{},8,85,4
195,2020-10-29 18:43:49.466189,,,,,,f,,{},82,79,4
196,2020-10-29 18:43:49.471389,,,,,,f,,{},79,82,4
197,2020-10-29 18:43:52.3696,,,,,,f,,{},1,83,1
198,2020-10-29 18:43:52.375197,,,,,,f,,{},2,83,1
225,2020-10-29 18:43:58.61935,,,,,,t,2020-10-29 19:00:42.735845,{},85,73,4
226,2020-10-29 18:43:58.628316,,,,,,t,2020-10-29 19:00:42.766593,{},73,85,4
261,2020-10-29 18:44:01.229572,,,,,,t,2020-10-29 18:57:09.169386,{},87,71,1
262,2020-10-29 18:44:01.240285,,,,,,t,2020-10-29 18:57:09.182111,{},71,87,1
203,2020-10-29 18:43:52.404328,,,,,,f,,{},83,74,1
204,2020-10-29 18:43:52.409255,,,,,,f,,{},74,83,1
205,2020-10-29 18:43:52.414162,,,,,,f,,{},83,77,1
206,2020-10-29 18:43:52.418986,,,,,,f,,{},77,83,1
207,2020-10-29 18:43:52.423844,,,,,,f,,{},83,81,1
208,2020-10-29 18:43:52.428915,,,,,,f,,{},81,83,1
231,2020-10-29 18:43:58.662292,,,,,,t,2020-10-29 19:00:42.773611,{},85,79,4
232,2020-10-29 18:43:58.668776,,,,,,t,2020-10-29 19:00:42.780335,{},79,85,4
233,2020-10-29 18:43:58.674575,,,,,,t,2020-10-29 19:00:42.787616,{},85,76,4
234,2020-10-29 18:43:58.679232,,,,,,t,2020-10-29 19:00:42.795514,{},76,85,4
235,2020-10-29 18:43:58.683925,,,,,,t,2020-10-29 19:00:42.802831,{},85,75,4
236,2020-10-29 18:43:58.690383,,,,,,t,2020-10-29 19:00:42.812421,{},75,85,4
237,2020-10-29 18:43:58.699925,,,,,,t,2020-10-29 19:00:42.820138,{},85,82,4
191,2020-10-29 18:43:49.444389,,,,,,t,2020-10-29 19:08:04.367488,{},82,76,4
192,2020-10-29 18:43:49.449569,,,,,,t,2020-10-29 19:08:04.376724,{},76,82,4
247,2020-10-29 18:43:59.133174,,,,,,t,2020-10-29 19:08:04.38428,{},86,76,4
248,2020-10-29 18:43:59.139868,,,,,,t,2020-10-29 19:08:04.391789,{},76,86,4
275,2020-10-29 18:44:07.907842,,,,,,t,2020-10-29 18:57:09.192998,{},88,71,1
276,2020-10-29 18:44:07.914391,,,,,,t,2020-10-29 18:57:09.202148,{},71,88,1
2827,2020-10-29 19:22:07.020713,,,,,,t,2020-10-29 19:32:24.166497,{},324,320,24
2828,2020-10-29 19:22:07.032902,,,,,,t,2020-10-29 19:32:24.171881,{},320,324,24
2431,2020-10-29 19:10:08.968588,,,,,,f,,{},287,283,20
2432,2020-10-29 19:10:08.98209,,,,,,f,,{},283,287,20
193,2020-10-29 18:43:49.454635,,,,,,t,2020-10-29 18:59:05.874231,{},82,78,4
194,2020-10-29 18:43:49.46091,,,,,,t,2020-10-29 18:59:05.881367,{},78,82,4
2433,2020-10-29 19:10:08.996397,,,,,,f,,{},287,275,20
2434,2020-10-29 19:10:09.007798,,,,,,f,,{},275,287,20
239,2020-10-29 18:43:59.071877,,,,,,t,2020-10-29 19:10:14.018915,{},7,86,4
240,2020-10-29 18:43:59.079357,,,,,,t,2020-10-29 19:10:14.029562,{},8,86,4
241,2020-10-29 18:43:59.086102,,,,,,t,2020-10-29 19:10:14.099004,{},86,73,4
2429,2020-10-29 19:10:08.932509,,,,,,t,2020-10-29 19:12:13.017435,{},287,271,20
2430,2020-10-29 19:10:08.955555,,,,,,t,2020-10-29 19:12:13.026645,{},271,287,20
2463,2020-10-29 19:10:49.62041,,,,,,t,2020-10-29 19:12:13.035749,{},289,271,20
2464,2020-10-29 19:10:49.637599,,,,,,t,2020-10-29 19:12:13.043571,{},271,289,20
2255,2020-10-29 19:06:58.44963,,,,,,t,2020-10-29 19:12:13.07265,{},39,271,20
2427,2020-10-29 19:10:08.91068,,,,,,t,2020-10-29 19:34:18.55668,{},287,278,20
2256,2020-10-29 19:06:58.462686,,,,,,t,2020-10-29 19:12:13.080978,{},271,270,20
2257,2020-10-29 19:06:58.47515,,,,,,t,2020-10-29 19:12:13.092983,{},270,271,20
2258,2020-10-29 19:06:58.486227,,,,,,t,2020-10-29 19:12:13.113375,{},40,271,20
229,2020-10-29 18:43:58.649887,,,,,,t,2020-10-29 18:59:05.88811,{},85,78,4
230,2020-10-29 18:43:58.655705,,,,,,t,2020-10-29 18:59:05.895933,{},78,85,4
257,2020-10-29 18:44:01.205527,,,,,,f,,{},1,87,1
258,2020-10-29 18:44:01.211441,,,,,,f,,{},2,87,1
259,2020-10-29 18:44:01.216762,,,,,,f,,{},87,77,1
260,2020-10-29 18:44:01.221952,,,,,,f,,{},77,87,1
265,2020-10-29 18:44:01.264799,,,,,,f,,{},87,81,1
266,2020-10-29 18:44:01.27238,,,,,,f,,{},81,87,1
243,2020-10-29 18:43:59.101327,,,,,,t,2020-10-29 18:59:05.903279,{},86,78,4
244,2020-10-29 18:43:59.10982,,,,,,t,2020-10-29 18:59:05.90935,{},78,86,4
269,2020-10-29 18:44:01.29432,,,,,,f,,{},87,83,1
270,2020-10-29 18:44:01.301222,,,,,,f,,{},83,87,1
271,2020-10-29 18:44:01.306703,,,,,,f,,{},87,74,1
272,2020-10-29 18:44:01.311924,,,,,,f,,{},74,87,1
273,2020-10-29 18:44:07.894395,,,,,,f,,{},1,88,1
274,2020-10-29 18:44:07.901188,,,,,,f,,{},2,88,1
277,2020-10-29 18:44:07.921548,,,,,,f,,{},88,77,1
278,2020-10-29 18:44:07.93035,,,,,,f,,{},77,88,1
281,2020-10-29 18:44:07.956155,,,,,,f,,{},88,74,1
282,2020-10-29 18:44:07.96452,,,,,,f,,{},74,88,1
285,2020-10-29 18:44:07.987374,,,,,,f,,{},88,87,1
286,2020-10-29 18:44:07.994676,,,,,,f,,{},87,88,1
287,2020-10-29 18:44:08.004577,,,,,,f,,{},88,81,1
288,2020-10-29 18:44:08.013792,,,,,,f,,{},81,88,1
289,2020-10-29 18:44:08.027589,,,,,,f,,{},88,83,1
185,2020-10-29 18:43:49.412598,,,,,,t,2020-10-29 18:47:36.06604,{},82,80,4
186,2020-10-29 18:43:49.417825,,,,,,t,2020-10-29 18:47:36.071238,{},80,82,4
227,2020-10-29 18:43:58.636375,,,,,,t,2020-10-29 18:47:36.076998,{},85,80,4
228,2020-10-29 18:43:58.643267,,,,,,t,2020-10-29 18:47:36.082418,{},80,85,4
251,2020-10-29 18:43:59.159679,,,,,,t,2020-10-29 18:47:36.087254,{},86,80,4
252,2020-10-29 18:43:59.166305,,,,,,t,2020-10-29 18:47:36.094261,{},80,86,4
209,2020-10-29 18:43:58.091576,,,,,,t,2020-10-29 18:49:57.747178,{},1,84,1
210,2020-10-29 18:43:58.098379,,,,,,t,2020-10-29 18:49:57.752565,{},2,84,1
211,2020-10-29 18:43:58.104719,,,,,,t,2020-10-29 18:49:57.778081,{},84,81,1
212,2020-10-29 18:43:58.111124,,,,,,t,2020-10-29 18:49:57.783107,{},81,84,1
213,2020-10-29 18:43:58.117737,,,,,,t,2020-10-29 18:49:57.788488,{},84,71,1
290,2020-10-29 18:44:08.036882,,,,,,f,,{},83,88,1
291,2020-10-29 18:44:09.819945,,,,,,f,,{},7,89,4
292,2020-10-29 18:44:09.825383,,,,,,f,,{},8,89,4
1913,2020-10-29 19:01:22.61306,,,,,,t,2020-10-29 19:10:10.079586,{},238,226,17
1219,2020-10-29 18:52:53.721325,,,,,,t,2020-10-29 19:13:34.732202,{},178,176,12
1220,2020-10-29 18:52:53.726026,,,,,,t,2020-10-29 19:13:34.739311,{},176,178,12
1335,2020-10-29 18:53:53.848066,,,,,,t,2020-10-29 19:33:23.853019,{},188,187,13
297,2020-10-29 18:44:09.861227,,,,,,f,,{},89,75,4
298,2020-10-29 18:44:09.867961,,,,,,f,,{},75,89,4
293,2020-10-29 18:44:09.832934,,,,,,t,2020-10-29 19:00:42.852085,{},89,85,4
294,2020-10-29 18:44:09.83991,,,,,,t,2020-10-29 19:00:42.85932,{},85,89,4
1336,2020-10-29 18:53:53.855876,,,,,,t,2020-10-29 19:33:23.85666,{},187,188,13
303,2020-10-29 18:44:09.906977,,,,,,f,,{},89,79,4
304,2020-10-29 18:44:09.914152,,,,,,f,,{},79,89,4
305,2020-10-29 18:44:09.921241,,,,,,f,,{},89,82,4
306,2020-10-29 18:44:09.927256,,,,,,f,,{},82,89,4
307,2020-10-29 18:44:09.940467,,,,,,f,,{},89,73,4
308,2020-10-29 18:44:09.947834,,,,,,f,,{},73,89,4
963,2020-10-29 18:50:16.682327,,,,,,f,,{},17,154,9
964,2020-10-29 18:50:16.692089,,,,,,f,,{},18,154,9
13,2020-10-29 18:43:12.99472,,,,,,t,2020-10-29 18:44:29.175465,{},3,64,2
14,2020-10-29 18:43:13.000076,,,,,,t,2020-10-29 18:44:29.181021,{},4,64,2
15,2020-10-29 18:43:13.004838,,,,,,t,2020-10-29 18:44:29.189407,{},64,61,2
16,2020-10-29 18:43:13.009557,,,,,,t,2020-10-29 18:44:29.194025,{},61,64,2
17,2020-10-29 18:43:13.014312,,,,,,t,2020-10-29 18:44:29.198628,{},64,62,2
18,2020-10-29 18:43:13.01919,,,,,,t,2020-10-29 18:44:29.203287,{},62,64,2
19,2020-10-29 18:43:13.023987,,,,,,t,2020-10-29 18:44:29.207882,{},64,63,2
20,2020-10-29 18:43:13.028606,,,,,,t,2020-10-29 18:44:29.212521,{},63,64,2
31,2020-10-29 18:43:23.347057,,,,,,t,2020-10-29 18:44:29.21713,{},66,64,2
32,2020-10-29 18:43:23.353153,,,,,,t,2020-10-29 18:44:29.221766,{},64,66,2
43,2020-10-29 18:43:24.142259,,,,,,t,2020-10-29 18:44:29.226374,{},67,64,2
44,2020-10-29 18:43:24.14753,,,,,,t,2020-10-29 18:44:29.231428,{},64,67,2
55,2020-10-29 18:43:24.775446,,,,,,t,2020-10-29 18:44:29.236093,{},68,64,2
56,2020-10-29 18:43:24.780899,,,,,,t,2020-10-29 18:44:29.2408,{},64,68,2
69,2020-10-29 18:43:25.605575,,,,,,t,2020-10-29 18:44:29.245463,{},69,64,2
70,2020-10-29 18:43:25.611769,,,,,,t,2020-10-29 18:44:29.250104,{},64,69,2
87,2020-10-29 18:43:26.703383,,,,,,t,2020-10-29 18:44:29.25473,{},70,64,2
88,2020-10-29 18:43:26.708417,,,,,,t,2020-10-29 18:44:29.2594,{},64,70,2
311,2020-10-29 18:44:35.19152,,,,,,f,,{},1,90,1
312,2020-10-29 18:44:35.201651,,,,,,f,,{},2,90,1
313,2020-10-29 18:44:35.217923,,,,,,f,,{},90,77,1
314,2020-10-29 18:44:35.232962,,,,,,f,,{},77,90,1
315,2020-10-29 18:44:35.245119,,,,,,f,,{},90,88,1
316,2020-10-29 18:44:35.254444,,,,,,f,,{},88,90,1
1813,2020-10-29 19:00:43.028651,,,,,,f,,{},31,232,16
1115,2020-10-29 18:51:30.693948,,,,,,t,2020-10-29 19:02:44.624615,{},167,166,11
1116,2020-10-29 18:51:30.70016,,,,,,t,2020-10-29 19:02:44.631427,{},166,167,11
295,2020-10-29 18:44:09.847582,,,,,,t,2020-10-29 19:08:04.399695,{},89,76,4
296,2020-10-29 18:44:09.854559,,,,,,t,2020-10-29 19:08:04.406909,{},76,89,4
331,2020-10-29 18:44:43.419068,,,,,,t,2020-10-29 19:08:39.917895,{},11,91,6
323,2020-10-29 18:44:35.316112,,,,,,f,,{},90,87,1
324,2020-10-29 18:44:35.324312,,,,,,f,,{},87,90,1
325,2020-10-29 18:44:35.332381,,,,,,f,,{},90,83,1
326,2020-10-29 18:44:35.34049,,,,,,f,,{},83,90,1
327,2020-10-29 18:44:35.348348,,,,,,f,,{},90,81,1
328,2020-10-29 18:44:35.354916,,,,,,f,,{},81,90,1
329,2020-10-29 18:44:35.361506,,,,,,f,,{},90,74,1
330,2020-10-29 18:44:35.368021,,,,,,f,,{},74,90,1
321,2020-10-29 18:44:35.298241,,,,,,t,2020-10-29 18:45:10.682034,{},90,65,1
322,2020-10-29 18:44:35.308631,,,,,,t,2020-10-29 18:45:10.687576,{},65,90,1
309,2020-10-29 18:44:09.955248,,,,,,t,2020-10-29 18:47:36.099511,{},89,80,4
310,2020-10-29 18:44:09.959966,,,,,,t,2020-10-29 18:47:36.104532,{},80,89,4
317,2020-10-29 18:44:35.262329,,,,,,t,2020-10-29 18:49:57.852527,{},90,84,1
318,2020-10-29 18:44:35.270188,,,,,,t,2020-10-29 18:49:57.857549,{},84,90,1
967,2020-10-29 18:50:16.721471,,,,,,f,,{},154,140,9
968,2020-10-29 18:50:16.731896,,,,,,f,,{},140,154,9
969,2020-10-29 18:50:16.741649,,,,,,f,,{},154,145,9
970,2020-10-29 18:50:16.750784,,,,,,f,,{},145,154,9
1217,2020-10-29 18:52:53.711495,,,,,,t,2020-10-29 19:09:33.052536,{},178,175,12
1218,2020-10-29 18:52:53.716651,,,,,,t,2020-10-29 19:09:33.060943,{},175,178,12
973,2020-10-29 18:50:16.778,,,,,,f,,{},154,146,9
974,2020-10-29 18:50:16.786576,,,,,,f,,{},146,154,9
975,2020-10-29 18:50:16.794315,,,,,,f,,{},154,141,9
976,2020-10-29 18:50:16.802038,,,,,,f,,{},141,154,9
971,2020-10-29 18:50:16.760986,,,,,,t,2020-10-29 18:50:59.321723,{},154,150,9
972,2020-10-29 18:50:16.768968,,,,,,t,2020-10-29 18:50:59.326496,{},150,154,9
1111,2020-10-29 18:51:30.667272,,,,,,f,,{},167,163,11
1112,2020-10-29 18:51:30.673991,,,,,,f,,{},163,167,11
1113,2020-10-29 18:51:30.68048,,,,,,f,,{},21,167,11
1114,2020-10-29 18:51:30.68723,,,,,,f,,{},22,167,11
965,2020-10-29 18:50:16.702367,,,,,,t,2020-10-29 18:51:34.279595,{},154,153,9
966,2020-10-29 18:50:16.711707,,,,,,t,2020-10-29 18:51:34.284261,{},153,154,9
1215,2020-10-29 18:52:53.701683,,,,,,f,,{},23,178,12
1216,2020-10-29 18:52:53.706707,,,,,,f,,{},24,178,12
1221,2020-10-29 18:52:53.730988,,,,,,f,,{},178,177,12
1222,2020-10-29 18:52:53.735539,,,,,,f,,{},177,178,12
1337,2020-10-29 18:53:53.863344,,,,,,f,,{},25,188,13
1338,2020-10-29 18:53:53.87177,,,,,,f,,{},26,188,13
1339,2020-10-29 18:53:53.880148,,,,,,f,,{},188,185,13
1340,2020-10-29 18:53:53.88826,,,,,,f,,{},185,188,13
1477,2020-10-29 18:55:00.577204,,,,,,f,,{},25,201,13
1478,2020-10-29 18:55:00.585489,,,,,,f,,{},26,201,13
977,2020-10-29 18:50:16.809351,,,,,,t,2020-10-29 18:58:23.376438,{},154,138,9
299,2020-10-29 18:44:09.874566,,,,,,t,2020-10-29 18:59:05.91697,{},89,78,4
300,2020-10-29 18:44:09.8874,,,,,,t,2020-10-29 18:59:05.925323,{},78,89,4
1814,2020-10-29 19:00:43.041112,,,,,,f,,{},32,232,16
1494,2020-10-29 18:55:00.77812,,,,,,t,2020-10-29 19:33:23.972018,{},187,201,13
1832,2020-10-29 19:00:46.484195,,,,,,t,2020-10-29 19:10:10.102145,{},226,233,17
337,2020-10-29 18:44:45.345263,,,,,,f,,{},5,93,3
338,2020-10-29 18:44:45.353371,,,,,,f,,{},6,93,3
339,2020-10-29 18:44:59.757588,,,,,,f,,{},11,94,6
340,2020-10-29 18:44:59.762729,,,,,,f,,{},12,94,6
1780,2020-10-29 18:59:21.403676,,,,,,t,2020-10-29 19:10:10.227578,{},226,229,17
1998,2020-10-29 19:02:43.082135,,,,,,t,2020-10-29 19:10:48.7107,{},239,247,19
2005,2020-10-29 19:02:50.260574,,,,,,t,2020-10-29 19:10:48.718558,{},248,247,19
